q-vector,5 min,10 min,15 min,20 min,25 min,30 min,35 min,40 min,45 min,50 min,55 min,60 min,65 min,70 min,75 min,80 min,85 min,90 min,95 min,100 min,105 min,110 min,115 min,120 min,125 min,130 min,135 min,140 min,145 min,150 min,155 min,160 min,165 min,170 min,175 min,180 min,185 min,190 min,195 min,200 min,205 min,210 min,215 min,220 min,225 min,230 min,235 min
0.31403499,0.0006911,0.00069023,0.00069041,0.00068702,0.00069041,0.00068705,0.00068761,0.00068616,0.00068649,0.00068599,0.00068295,0.00068752,0.00068708,0.00069052,0.00068717,0.00068419,0.00069062,0.00069128,0.00069185,0.0006874,0.00068642,0.00068894,0.00068957,0.00068698,0.00069105,0.00068668,0.00068899,0.00068507,0.00069082,0.00068692,0.00068849,0.00068592,0.00069132,0.00069121,0.00068602,0.00068863,0.00069002,0.00068945,0.00069088,0.00068758,0.00068611,0.00068704,0.00068863,0.00068767,0.00068478,0.00068971,0.00129388
0.32013521,0.00067669,0.00067877,0.00067495,0.00067367,0.0006756,0.00067394,0.00067586,0.0006751,0.00067638,0.00067418,0.00067047,0.0006742,0.00067475,0.0006789,0.00067442,0.00067166,0.00067559,0.00067737,0.00068044,0.00067664,0.00067586,0.00067493,0.00067602,0.00067393,0.00067758,0.00067591,0.00067834,0.00067212,0.00067777,0.00067788,0.00067503,0.00067483,0.00067743,0.00067689,0.00067309,0.00067837,0.0006785,0.00067648,0.00067917,0.000677,0.00067515,0.00067487,0.0006729,0.00067432,0.00067465,0.00067491,0.00126823
0.32635762,0.00067024,0.00067096,0.00067071,0.00066761,0.00067206,0.00066665,0.00067136,0.0006668,0.00066813,0.00066712,0.00066248,0.00066985,0.00067014,0.00067128,0.00066872,0.00066476,0.00067058,0.00067193,0.00067274,0.00066821,0.00067011,0.00066593,0.00067285,0.00066736,0.0006703,0.00066947,0.00067225,0.00066594,0.00067135,0.00066736,0.00066981,0.00066903,0.00067219,0.00067168,0.00066919,0.00067268,0.00067,0.00066874,0.00067403,0.00067057,0.00067052,0.00066829,0.00066653,0.00066938,0.00066779,0.00066787,0.00125477
0.33279709,0.00067601,0.00067619,0.00067401,0.00067238,0.00067528,0.000673,0.00067563,0.00067193,0.00067355,0.0006727,0.00066908,0.00067483,0.00067464,0.00067659,0.00067371,0.00066675,0.00067417,0.00067503,0.00067674,0.00067252,0.00067309,0.00067444,0.00067362,0.0006728,0.00067331,0.00067284,0.00067673,0.00067045,0.00067454,0.00067372,0.00067401,0.00067329,0.00067708,0.00067534,0.00066911,0.00067597,0.00067698,0.00067325,0.0006783,0.00067182,0.00067282,0.00067221,0.00067304,0.00067223,0.00067154,0.00067321,0.00128142
0.33936317,0.00067244,0.00067079,0.00066783,0.00066719,0.00066984,0.00066547,0.00066913,0.00066431,0.00066926,0.00066633,0.00066184,0.0006649,0.00066833,0.00067131,0.00066835,0.0006641,0.00067059,0.00066946,0.00067101,0.00066736,0.00066824,0.00066652,0.00067013,0.00066693,0.0006688,0.00066729,0.00067072,0.00066537,0.00066987,0.00066816,0.00066613,0.0006674,0.00067077,0.00066968,0.00066646,0.00067223,0.00066982,0.0006683,0.00067338,0.00066762,0.00066775,0.00066674,0.00066496,0.00066894,0.00066588,0.00066591,0.00126732
0.34602433,0.00066342,0.00066253,0.00066198,0.00065991,0.00066301,0.00065854,0.00066143,0.00065888,0.0006602,0.00065834,0.00065499,0.00066325,0.00066129,0.00066335,0.0006589,0.00065412,0.00066192,0.00066285,0.00066383,0.0006593,0.00066085,0.00065879,0.00066309,0.00065948,0.00066108,0.00066086,0.00066391,0.00065732,0.00066453,0.00066169,0.00066012,0.00065943,0.000664,0.00066346,0.00066012,0.00066384,0.00066306,0.00066062,0.00066454,0.00066029,0.00066048,0.00065993,0.00066077,0.0006613,0.0006596,0.00066034,0.00124073
0.35276173,0.00066924,0.00066683,0.00066675,0.00066571,0.00067032,0.00066551,0.00066822,0.0006667,0.00066821,0.00066459,0.00066045,0.00066695,0.00066752,0.00066892,0.00066519,0.00066325,0.00066691,0.00066826,0.00067061,0.00066581,0.00066466,0.00066639,0.00066807,0.00066619,0.00066728,0.00066553,0.0006678,0.00066373,0.00067222,0.00066654,0.00066749,0.00066811,0.00066973,0.00066831,0.00066504,0.00066927,0.00066944,0.00066641,0.00066898,0.0006669,0.00066744,0.00066599,0.0006653,0.00066713,0.00066343,0.00066769,0.00124965
0.35959621,0.00067485,0.00067297,0.00067528,0.00067368,0.00067459,0.0006735,0.00067264,0.00067322,0.00067377,0.00067344,0.00067058,0.00067578,0.00067521,0.00067659,0.00067369,0.00066909,0.0006752,0.00067659,0.00067745,0.00067418,0.00067534,0.00067255,0.00067444,0.00067313,0.00067711,0.00067274,0.00067658,0.0006712,0.00067625,0.00067479,0.00067446,0.00067483,0.00067522,0.00067702,0.00067312,0.00067654,0.00067714,0.00067381,0.00067815,0.00067492,0.00067186,0.00067413,0.00067287,0.0006721,0.00067387,0.00067212,0.00125861
0.36663574,0.0006825,0.00068289,0.0006821,0.00067987,0.00068262,0.00067949,0.00068177,0.00067903,0.00068253,0.00068073,0.00067645,0.00067929,0.00068258,0.00068332,0.0006817,0.00067512,0.00068469,0.00068201,0.00068435,0.00067872,0.0006813,0.00067821,0.00068264,0.00067894,0.00068212,0.00067996,0.00068228,0.00067923,0.00068455,0.00067977,0.00068033,0.00068261,0.00068367,0.00068539,0.00067622,0.00068586,0.00068421,0.00067967,0.00068643,0.00067984,0.00067969,0.00068119,0.0006783,0.0006808,0.00068018,0.0006806,0.00128405
0.37384813,0.00069315,0.00069158,0.00069308,0.00069217,0.0006918,0.0006906,0.00069262,0.00068955,0.00069374,0.00068812,0.00068795,0.00069134,0.0006925,0.00069293,0.00069355,0.00068733,0.0006947,0.00069518,0.00069617,0.00069046,0.00069469,0.00069012,0.00069388,0.00069076,0.0006918,0.00069251,0.0006931,0.0006872,0.00069307,0.00069275,0.00069479,0.00069137,0.0006956,0.0006947,0.00068936,0.00069533,0.00069257,0.0006926,0.00069615,0.00069248,0.00069084,0.00069117,0.00069107,0.00069229,0.00068915,0.00069188,0.00126753
0.38104941,0.00073668,0.00073511,0.00073345,0.00073261,0.00073382,0.000731,0.0007343,0.00073008,0.00073245,0.000732,0.00072763,0.00073345,0.00073314,0.00073452,0.00073228,0.00072918,0.00073472,0.00073549,0.0007357,0.00073088,0.00073381,0.00073106,0.0007353,0.00073121,0.00073428,0.00073181,0.00073527,0.00072876,0.00073612,0.00073345,0.00073391,0.00073023,0.00073483,0.00073469,0.00072996,0.00073575,0.0007339,0.00073175,0.00074033,0.00073354,0.00073129,0.00073009,0.00073165,0.00073223,0.00073078,0.00073232,0.00135091
0.38845275,0.00078868,0.00078829,0.00078682,0.0007864,0.0007899,0.00078465,0.00078877,0.00078535,0.00078669,0.00078198,0.00078318,0.00078592,0.00078959,0.00079199,0.00078496,0.00078191,0.00078973,0.00078879,0.00079156,0.00078502,0.00078521,0.00078606,0.00078691,0.00078741,0.00078943,0.00078834,0.00079244,0.00078477,0.00079267,0.00078824,0.00078817,0.00078848,0.00079032,0.00079037,0.00078319,0.00079207,0.00079091,0.00078856,0.00079225,0.00078747,0.00078528,0.00078813,0.00078435,0.00078696,0.00078214,0.00078589,0.0014355
0.39548162,0.00095353,0.00095358,0.00095477,0.00095015,0.0009551,0.00094978,0.00095219,0.00095022,0.00095475,0.00095413,0.00094503,0.00095113,0.00095313,0.00095421,0.00095127,0.00094775,0.00095186,0.00095521,0.00095408,0.00094954,0.00095069,0.00095071,0.00095248,0.00095081,0.00095129,0.00095298,0.00095671,0.00094994,0.00095757,0.00095044,0.00095211,0.00095236,0.00095232,0.00095558,0.0009483,0.00095791,0.00095406,0.00095145,0.00095521,0.00095122,0.0009516,0.00095187,0.00094906,0.00095468,0.00095279,0.00095287,0.00160983
