q-vector,5 min,10 min,15 min,20 min,25 min,30 min,35 min,40 min,45 min,50 min,55 min,60 min,65 min,70 min,75 min,80 min,85 min,90 min,95 min,100 min,105 min,110 min,115 min,120 min,125 min,130 min,135 min,140 min,145 min,150 min,155 min,160 min,165 min,170 min,175 min,180 min,185 min,190 min,195 min,200 min,205 min,210 min,215 min,220 min,225 min,230 min,235 min,240 min,245 min,250 min,255 min,260 min,265 min,270 min,275 min,280 min,285 min,290 min,295 min,300 min,305 min,310 min,315 min,320 min,325 min,330 min,335 min,340 min,345 min,350 min,355 min,360 min,365 min
0.00327202,3.91664627,3.9856626,4.10554474,4.04596645,3.68881927,4.02543862,4.19183427,4.23684569,4.51320843,4.39062017,4.64451562,4.42959477,4.39574986,4.45351888,4.55584628,4.61663139,4.75586769,5.06074694,5.09246812,5.57026222,5.3037829,5.51410563,6.13167775,6.43221005,6.83415361,7.06463844,6.49446783,6.33891126,6.02340133,5.26721213,5.04491279,5.0241896,4.80948929,4.57802015,4.7786713,4.05226566,4.01703781,4.43665722,4.69894299,4.53090819,4.37656433,4.61184522,4.55274594,4.85035076,4.85395066,4.81150223,5.27195629,5.21613908,5.05687603,5.0326912,5.10373772,5.15980069,5.27069553,5.1002428,5.17901009,5.23412859,5.24615564,5.76964114,5.71892155,5.14409765,5.86037077,5.54244126,5.53486514,5.71650854,5.65320197,5.57283543,5.77767254,6.05092384,6.15882988,6.35320769,6.41985636,6.0880607,6.28974401
0.00371214,3.48647587,3.34019462,3.57010216,3.40718087,3.66684537,3.58013832,3.58910394,3.59286851,3.74863928,3.86868273,3.79915252,3.96498603,3.73082961,4.07343065,3.91292307,4.0478777,4.10799314,4.52390265,4.41851389,4.76698284,4.88661066,5.00842004,5.31893989,5.90519174,5.99109517,5.89522961,5.7528691,5.38646183,5.03372353,4.64506989,4.16427635,3.83226534,3.54543154,3.31727565,3.19989241,3.08952941,2.92838887,3.22190862,3.1510646,3.27955105,3.08038978,3.18285507,3.14813158,3.2160519,3.11218961,3.39265015,3.25645928,3.24857673,3.40833572,3.51573269,3.451925,3.37667933,3.35034745,3.289856,3.56566539,3.4159201,3.42649108,3.55468705,3.54310182,3.69019852,3.50180702,3.69702805,3.54303039,3.80273591,3.7882696,3.78958893,3.59724071,3.77102046,3.87073583,4.06293972,4.14813866,4.17016859,4.10208264
0.00416524,2.89751908,2.81140093,2.99866824,2.94643338,3.11943613,3.10159365,3.13450688,3.18404048,3.19780168,3.19310414,3.27640524,3.30723004,3.26865009,3.32839983,3.5877812,3.46515281,3.4582827,3.82469534,3.83887722,3.96036856,4.07008404,4.35872351,4.7357118,5.20444217,5.44135713,5.45931821,5.19679541,4.54163516,4.27218874,3.93423459,3.37786232,3.154838,2.87738835,2.82739173,2.66405079,2.54394885,2.42806526,2.40827296,2.49491899,2.49354207,2.42946854,2.31576842,2.44431521,2.44812449,2.54323791,2.19321295,2.26715287,2.28683945,2.26927763,2.29361259,2.40805545,2.48587712,2.32675865,2.35110996,2.31970157,2.28945683,2.34704676,2.37681257,2.47414016,2.4567576,2.44939108,2.51936466,2.46974546,2.50708341,2.61325828,2.4920592,2.7721667,2.67573269,2.69053573,2.74260304,2.77025736,2.79706872,2.80346123
0.00464451,2.66664,2.62827399,2.51260467,2.58621618,2.70804744,2.6862925,2.77405833,2.94346062,2.73951718,2.91191516,2.96417835,2.91816984,2.92588407,3.17580276,3.18218532,3.18330855,3.21280009,3.33299718,3.52090492,3.61444756,3.77894262,4.10722856,4.20641139,4.73097964,5.00200867,4.80101371,4.5589384,4.21820436,3.83566528,3.40520764,3.09965891,2.83481482,2.53319691,2.36030594,2.20480714,2.12874939,2.04218178,2.12613825,1.95667679,1.97860231,1.83733926,1.86415597,1.72010445,1.86608438,1.93418698,1.91288192,1.94054313,1.82017184,1.74659463,1.75481075,1.83149177,1.8232421,1.76862905,1.87697848,1.83902577,1.85918308,1.9301311,1.94329649,1.83156712,1.84066356,1.88529239,1.96975205,1.94158312,2.01327335,1.90388042,1.97619199,1.9924761,2.05024654,2.04281401,2.05866295,2.14398597,2.21535129,2.29773827
0.00511224,2.34459807,2.35530363,2.39723103,2.40873549,2.36054865,2.50591469,2.35426264,2.53908558,2.51551424,2.53739964,2.54099473,2.72823596,2.74103932,2.73946971,2.71838129,2.92423922,2.90243129,3.04308353,3.15948396,3.35479471,3.37177497,3.64755343,3.85953422,4.24145873,4.38179533,4.34155512,4.11131695,3.69544651,3.38437774,3.01386039,2.73963773,2.52395181,2.30924228,2.03339578,1.87911548,1.83608026,1.78641694,1.60758026,1.62818592,1.67524276,1.63501483,1.52079732,1.60162317,1.61944873,1.55429892,1.5758862,1.4861699,1.40173863,1.50695278,1.47638641,1.56205246,1.41910717,1.42918375,1.49063163,1.45605966,1.48838299,1.6456533,1.46408745,1.54255466,1.4720607,1.5933317,1.55174883,1.5188156,1.53457674,1.62773701,1.484131,1.65436894,1.66259446,1.68678102,1.70354003,1.63366063,1.80896928,1.67824451
0.00556298,2.21150897,2.12009093,2.26523542,2.19071759,2.24829854,2.36921101,2.27216869,2.30588535,2.34472167,2.39479864,2.37843669,2.48414418,2.52155971,2.44638943,2.63862515,2.67139019,2.64501662,2.64403605,2.86160578,3.02915638,3.26224766,3.30911493,3.53707774,3.87721605,4.0903193,3.94899717,3.83699073,3.45541068,3.1384868,2.86286544,2.43529663,2.3604014,2.09581777,1.87319765,1.74824874,1.70947618,1.56028775,1.56729856,1.58224442,1.55490283,1.38687946,1.42615833,1.36713363,1.34377697,1.33116104,1.39633623,1.27921484,1.32160507,1.30496297,1.35359576,1.35444346,1.25100167,1.28016822,1.35266043,1.34061054,1.24763515,1.33084681,1.34016435,1.2870185,1.25733408,1.31647709,1.30787848,1.30115136,1.32606067,1.41105274,1.28544431,1.26807439,1.35768509,1.36928961,1.43978303,1.3979818,1.47032228,1.57959757
0.0059919,2.05664472,2.01637478,2.08816254,2.06684877,2.13694031,2.25591034,2.07552937,2.16358754,2.17273967,2.20481704,2.2052452,2.24473754,2.31460645,2.34618825,2.3471337,2.43179741,2.46208995,2.50102071,2.76240425,2.77963577,2.87473992,3.12616018,3.43956895,3.64107303,3.63782546,3.5984133,3.38802446,3.26898655,2.8787597,2.68791656,2.25341237,2.17078749,1.9228628,1.74656279,1.63192777,1.47773738,1.52978259,1.40204868,1.39215702,1.34096511,1.2518886,1.2673437,1.21418602,1.25545658,1.23326744,1.23404575,1.23282753,1.23832089,1.1523263,1.24195791,1.15838939,1.1420525,1.12524746,1.09031147,1.17243271,1.14704646,1.09553591,1.13627852,1.20100562,1.21691307,1.18090332,1.12358748,1.22493051,1.14089765,1.22638129,1.19424806,1.22087366,1.25279811,1.27591655,1.26504307,1.27712714,1.35203124,1.37469117
0.006401,1.88664992,1.97081119,1.96313638,1.9380886,1.98036563,1.86805153,1.91194354,2.06496626,2.11642372,2.19786235,2.02225364,2.11006578,2.11334477,2.19418494,2.2304891,2.28635875,2.36249061,2.40934493,2.61221338,2.68267953,2.72975268,2.77360861,3.17601217,3.34273954,3.37520798,3.40292095,3.17058025,2.9044202,2.66377211,2.42312861,2.20882157,1.99723423,1.76994361,1.7643207,1.58304612,1.40779909,1.3377687,1.3293724,1.33773905,1.20348393,1.23608468,1.27411422,1.17234358,1.19617906,1.12682183,1.24553407,1.1158745,1.09047975,1.09895348,1.02842137,1.07854941,1.07959821,1.03080696,1.00959622,1.0231604,1.05989051,1.0701852,1.06816858,1.01928343,1.04552354,1.09125797,1.08444557,1.07112315,1.08736545,1.09385335,1.10691531,1.06607805,1.14576074,1.11455265,1.15550163,1.16015473,1.24605383,1.247211
0.00684417,1.77229434,1.73146748,1.71772164,1.74612209,1.78677056,1.84351294,1.86428764,1.87142716,1.90262642,1.94566391,1.94307342,1.96299131,2.04054959,2.0456253,2.11706471,2.1195905,2.17574936,2.23475018,2.27772013,2.40620155,2.50188983,2.68103763,2.82030597,3.15112264,3.12967309,3.12439911,3.04326915,2.74148278,2.63908635,2.3128181,2.04711,1.88131054,1.65003826,1.55471467,1.42998627,1.29364384,1.29075265,1.26428971,1.25074124,1.20578296,1.11314537,1.13436786,1.08143411,1.12705226,0.99955515,1.11775875,1.04044999,1.02640005,1.04923496,1.01261515,1.01662911,0.86427463,0.98835995,0.92393097,0.99438804,1.01856111,0.958945,0.95665828,1.01569226,0.91744562,0.96946697,0.94995345,0.91053003,0.9934021,1.03260866,0.96417603,1.0136664,1.00473606,1.06731624,1.04764796,1.07189316,1.10461713,1.21578054
0.00729725,1.63520959,1.69325617,1.67345608,1.68388301,1.71361949,1.74078536,1.72754547,1.75009382,1.75208719,1.73862376,1.67479499,1.77055681,1.82138996,1.89121825,1.8932967,1.94983029,2.08171825,2.09316493,2.12921787,2.25505361,2.40521398,2.42725427,2.54778165,2.86691392,2.96295011,2.90677174,2.80097459,2.50241344,2.29626765,2.09096075,1.92473479,1.76870199,1.52613877,1.530386,1.35816157,1.27857716,1.22630465,1.15516522,1.17445392,1.07428808,1.03076819,1.04369427,1.0190432,1.01921073,1.00302512,0.94661964,1.00867965,0.95329386,0.86334441,0.93683063,0.87443818,0.89526249,0.91231036,0.91449924,0.92116974,0.93069469,0.85938455,0.88600451,0.91469635,0.87366022,0.93207428,0.81924078,0.86466786,0.89601513,0.96228873,0.91989327,0.92109471,0.92586255,0.97292284,1.01641951,1.02412992,1.03692327,0.95507481
0.0077436,1.585364,1.50645079,1.58464347,1.60687629,1.57885445,1.57656474,1.64178044,1.59417923,1.62712093,1.72673149,1.69246808,1.67339279,1.75915729,1.80238445,1.81462674,1.81545283,1.89461328,1.96263969,1.9994376,2.17600821,2.20318748,2.31165027,2.43875646,2.67600668,2.66878765,2.7732619,2.66385934,2.42712188,2.23363487,1.9990792,1.77661026,1.67134089,1.52088468,1.42420178,1.2971159,1.19621545,1.17196715,1.1287743,1.07253373,1.0632458,1.01286876,1.00242229,0.99305445,0.99954665,0.92199788,1.01925812,0.9023578,0.88444774,0.87142272,0.885183,0.8737656,0.87545399,0.85662977,0.87239824,0.84856352,0.83652321,0.85349393,0.85098691,0.90024146,0.85066987,0.83247984,0.86350229,0.91471459,0.8897096,0.8990277,0.92110549,0.90584534,0.90445066,0.89318357,0.95379954,0.91421078,0.94908321,0.90790145
0.00819084,1.42179148,1.47502036,1.40737495,1.47493004,1.56342728,1.539298,1.52662969,1.58551626,1.5567198,1.59418016,1.5388988,1.5469889,1.58596879,1.66303579,1.57984885,1.75760728,1.67961907,1.82229998,1.87301178,1.93753222,2.04124055,2.18078425,2.31375355,2.48214443,2.61064795,2.51707894,2.37099112,2.19942919,2.05115507,1.86806639,1.69955583,1.58360987,1.40278437,1.35249595,1.24618779,1.16934273,1.13367493,1.10913766,1.03920658,1.02283902,0.99982615,0.93214841,0.9276185,0.91652286,0.92239528,0.89147819,0.90755204,0.86536365,0.85928711,0.8249006,0.88675813,0.82849325,0.79913283,0.82411318,0.82832153,0.81598113,0.82417177,0.80554308,0.82441597,0.79259895,0.78274019,0.82549151,0.75468817,0.80400606,0.85044887,0.79422564,0.79947383,0.82571247,0.9024747,0.83925778,0.88387838,0.88897135,0.99440986
0.00861772,1.4068499,1.34668164,1.33590311,1.46295078,1.40221551,1.41610434,1.41770799,1.41518374,1.46153333,1.47073312,1.49841666,1.51158938,1.54144089,1.65057565,1.62335944,1.68364727,1.66653862,1.67579377,1.8094164,1.89783456,2.0276136,2.00751415,2.08788611,2.27871989,2.42289469,2.34262932,2.25774792,2.07292149,1.9585614,1.78224785,1.60359916,1.51384367,1.37515966,1.29887767,1.1708493,1.14640978,1.06573076,1.07729133,1.06005672,0.98024739,0.93337663,0.92374127,0.90817534,0.89729181,0.86238755,0.84607427,0.88291371,0.84699831,0.86532031,0.8047803,0.82400298,0.82258062,0.80364457,0.73426675,0.79940276,0.76223851,0.75940268,0.7260543,0.79294374,0.75794901,0.7477011,0.79371792,0.77617092,0.7493291,0.81991409,0.76483133,0.84678455,0.80925922,0.8504797,0.83637376,0.87897326,0.89410873,0.84806017
0.00903628,1.25952517,1.21874823,1.30075327,1.28654374,1.30759462,1.26507685,1.36991379,1.38552193,1.39370337,1.38089381,1.35485456,1.44489854,1.43082626,1.55346791,1.47085268,1.52880646,1.57629622,1.65624522,1.69881238,1.7413565,1.85599861,1.9165266,2.07457014,2.12981229,2.19582863,2.24677987,2.17467984,2.01442505,1.87927118,1.70958098,1.54571776,1.43618586,1.26535088,1.26150038,1.10212321,1.14395214,1.07622623,1.00933231,0.96085684,0.93240094,0.8925064,0.92035459,0.86138047,0.81285537,0.86855205,0.83818282,0.78438434,0.80630882,0.76655125,0.74211356,0.78378497,0.79956836,0.72392607,0.77342576,0.76467705,0.81133646,0.7415543,0.75429109,0.77051046,0.7176149,0.82066096,0.72246422,0.74606652,0.76331633,0.73247377,0.76148982,0.75036232,0.73016203,0.7469898,0.77523028,0.82089609,0.84630295,0.87337251
0.00945163,1.2726462,1.18328271,1.22168243,1.19545213,1.23344186,1.24671678,1.26065137,1.25895666,1.33101272,1.34552976,1.31951659,1.32879243,1.37449565,1.39183904,1.43688233,1.48579212,1.4924249,1.50011322,1.58433629,1.67920082,1.70023866,1.8112526,1.86738537,2.02963937,2.05471137,2.04253365,1.9657336,1.84903823,1.78144192,1.55703148,1.52390929,1.37146972,1.29261869,1.18843789,1.08777592,1.06144761,1.01939398,0.93555111,0.91791635,0.92817912,0.89453058,0.86957755,0.87777138,0.88080205,0.84147824,0.80371395,0.79573514,0.79449825,0.78840796,0.78361133,0.7417423,0.74248313,0.74092792,0.7630991,0.76626603,0.75118727,0.72182916,0.73379174,0.69113909,0.70592388,0.74558372,0.75217702,0.69803044,0.74249725,0.75270178,0.76948761,0.7294795,0.74680994,0.75250743,0.75802461,0.76067824,0.78551518,0.79691071
0.00990803,1.12821899,1.16352607,1.15900293,1.14146056,1.1799194,1.26012702,1.22298846,1.21747063,1.22589529,1.23220179,1.23385151,1.25723252,1.29135645,1.30281474,1.30657563,1.38417694,1.39611902,1.45326827,1.49880724,1.53799902,1.58360416,1.6312788,1.7954087,1.87357463,1.91006047,1.89365585,1.87692434,1.77539137,1.61995804,1.56111781,1.37569711,1.28274121,1.14908071,1.12297517,1.06793688,1.01921148,0.96761853,0.9444029,0.95064314,0.9019739,0.86210657,0.84916574,0.81674335,0.81593339,0.84215394,0.76150229,0.78415755,0.76075265,0.73975858,0.74304357,0.76150326,0.72437587,0.70659118,0.71825001,0.73663482,0.72670396,0.70742587,0.72483203,0.70770778,0.70946045,0.73962793,0.66873113,0.77185024,0.7507132,0.74654696,0.71100826,0.69076446,0.74150333,0.76840806,0.74647734,0.77500493,0.78543323,0.82780934
0.01037284,1.05296106,1.10967662,1.10822076,1.11065654,1.09885002,1.11239055,1.19157832,1.10830201,1.14270597,1.18202053,1.21745452,1.20024157,1.20270951,1.22345773,1.23689069,1.27008067,1.28455792,1.32775568,1.37766961,1.43158798,1.50712332,1.52528331,1.60576294,1.79029936,1.79741856,1.83490228,1.79557983,1.67112013,1.54334164,1.41823978,1.3677966,1.28168126,1.1716927,1.06691088,1.0195041,0.96418985,0.89327997,0.90512949,0.90892007,0.86629027,0.86724313,0.79565575,0.78572764,0.81161991,0.76338515,0.77878995,0.7415024,0.72208493,0.7353875,0.76633639,0.69741827,0.73493125,0.72048724,0.7317595,0.71528023,0.71359141,0.71292319,0.71562848,0.72642432,0.70795789,0.70397806,0.64835569,0.74352652,0.6877368,0.68192022,0.72999155,0.70320456,0.73643786,0.73808798,0.7599159,0.78394211,0.73252296,0.71770376
0.01081832,0.98008728,0.99218545,1.05426137,1.00523453,1.01906156,1.05056107,1.06698971,1.08308102,1.09681085,1.08486435,1.08857688,1.11803778,1.15672035,1.14743524,1.18745396,1.20533704,1.23389044,1.25483299,1.24738004,1.38766135,1.42175001,1.42508657,1.57231922,1.58540777,1.69226958,1.64740047,1.68106119,1.54571361,1.47752365,1.36993711,1.28922769,1.20222413,1.17641349,1.05017666,0.99651625,0.96272601,0.893706,0.86015422,0.87141271,0.86933845,0.84133987,0.83465543,0.80249458,0.78928023,0.80680927,0.76589527,0.75019338,0.72997759,0.73865815,0.72495528,0.7252796,0.70621352,0.69228813,0.70801955,0.73146634,0.68333632,0.72260412,0.67069047,0.69192634,0.69225069,0.68549783,0.68594904,0.67956117,0.6778377,0.69501725,0.68351162,0.69171822,0.71519997,0.73382571,0.68212093,0.69039804,0.70320264,0.70874307
0.0112561,0.93625012,0.96989551,0.9661929,0.93425443,0.99980091,1.04477032,0.98713973,1.01624697,1.04465154,1.06308402,1.02191294,1.04958907,1.11491984,1.08050641,1.09095676,1.13513181,1.18263598,1.14783881,1.22107577,1.29314077,1.35321131,1.31844039,1.48861579,1.4961915,1.59197154,1.56689449,1.55432705,1.43700397,1.42837025,1.36591257,1.20208422,1.13565574,1.05192089,1.04329997,0.94810309,0.94968471,0.8877898,0.8775158,0.82495222,0.84239698,0.78676092,0.81488942,0.7805027,0.78648452,0.74442371,0.77882906,0.74236892,0.72461126,0.7438877,0.6875454,0.72322555,0.69010479,0.69992775,0.70606061,0.71478488,0.6720968,0.7091119,0.70719633,0.70500798,0.66581808,0.71821868,0.66526597,0.73101397,0.68619496,0.65720776,0.71237531,0.6527935,0.67336443,0.71474196,0.68963139,0.74033935,0.73292226,0.67415077
0.0116989,0.86767066,0.90059847,0.91093621,0.92638602,0.9039986,0.9470624,0.94394615,0.92921612,0.94931149,0.96373876,1.01010229,0.97893771,1.02465064,1.07257754,1.01988802,1.11115423,1.07615963,1.12692551,1.11812848,1.23604821,1.24249474,1.26575571,1.34670859,1.43322405,1.45227913,1.489087,1.44099573,1.36976108,1.39589797,1.28909308,1.17155403,1.10868202,1.0090158,0.96528946,0.92651675,0.89144341,0.91048887,0.85081254,0.8554937,0.81373275,0.81726004,0.78931002,0.77103674,0.78749515,0.75457887,0.74134986,0.74472548,0.70627023,0.73751903,0.70635837,0.7020152,0.7185735,0.72881486,0.71771133,0.70345554,0.65691745,0.66794159,0.66908224,0.68096348,0.6657573,0.66570824,0.69300726,0.65595427,0.68241894,0.66219396,0.67367152,0.67467569,0.68598946,0.66589003,0.67075661,0.70016155,0.6767257,0.68105419
0.01214349,0.84875158,0.85304132,0.90497342,0.89093821,0.89098699,0.93447225,0.89888272,0.90825624,0.92231395,0.93301726,0.95854216,0.96552144,0.94920097,0.97159904,1.00266885,1.02961369,1.09718791,1.09587664,1.10891942,1.15795953,1.17289099,1.2214077,1.30398453,1.32940909,1.37614758,1.43605949,1.38694858,1.34275401,1.28254592,1.21518584,1.11598199,1.04181134,1.01949352,0.96888987,0.98357387,0.89998354,0.89024357,0.83691116,0.81332152,0.81398313,0.75024196,0.78436625,0.79944906,0.7494767,0.77222074,0.74685632,0.71551382,0.7220742,0.75662372,0.72540912,0.74082546,0.67108093,0.68911382,0.69217252,0.72085617,0.69835393,0.70572604,0.71580645,0.67615114,0.69762833,0.67829472,0.64082275,0.65955107,0.66999124,0.68728484,0.67434598,0.66134004,0.67802636,0.67438609,0.65740585,0.67215608,0.68300376,0.66685518
0.0126144,0.78770856,0.83265163,0.8199982,0.83828643,0.8097444,0.81224945,0.8504225,0.85790769,0.87166274,0.88743697,0.87258533,0.86964755,0.90633857,0.92382964,0.94606661,0.95881954,0.98623397,1.0004511,1.04560627,1.09719798,1.12390682,1.15715347,1.19890441,1.27429135,1.32223412,1.32600864,1.2641465,1.22828315,1.20763548,1.15614582,1.07244434,1.02281987,0.97224131,0.96371003,0.88637724,0.89544046,0.85108103,0.85176928,0.84245335,0.80853695,0.77614898,0.77146221,0.76304553,0.73624106,0.71781017,0.75832804,0.74264113,0.7307391,0.70800107,0.73906358,0.72756583,0.69731354,0.66258032,0.68944073,0.6871863,0.6939365,0.65232558,0.68533532,0.66686318,0.659412,0.64211968,0.65521247,0.68471206,0.68460095,0.67520495,0.67542662,0.68513923,0.63361716,0.68590438,0.67550265,0.65399086,0.67545624,0.63530088
0.013128,0.74472271,0.76202639,0.76838132,0.80789018,0.75647063,0.80206192,0.82506672,0.79590396,0.81337288,0.82893747,0.82853004,0.86097,0.85099405,0.83453274,0.88391609,0.93653732,0.93849438,0.9432541,0.9685096,0.99382768,1.03967751,1.04366769,1.14944777,1.12396905,1.20128519,1.21041703,1.22653521,1.16795855,1.14594443,1.08671729,1.03670799,1.04212536,0.93872012,0.91862014,0.8735566,0.83049394,0.82397083,0.84466555,0.7966135,0.79179716,0.78326827,0.77469894,0.71487947,0.74198002,0.74960188,0.74906465,0.75517089,0.70733038,0.70026532,0.72535315,0.68415693,0.69341057,0.68591259,0.69873622,0.68949476,0.63459217,0.71438777,0.69124757,0.67632726,0.66049434,0.68512449,0.65520288,0.66355703,0.64631375,0.65710781,0.64491089,0.67596181,0.62812196,0.65813993,0.66986389,0.69497643,0.68237677,0.6522575
0.01363575,0.71070976,0.70787494,0.7196535,0.76175002,0.73782073,0.753035,0.76871895,0.74897704,0.75664243,0.79237927,0.78276353,0.81563538,0.78019499,0.79467164,0.81691377,0.85509199,0.85903892,0.93074653,0.95614994,0.91272759,0.93339063,0.97660608,1.05497901,1.12208104,1.10931224,1.1297376,1.15197484,1.0919971,1.08255818,1.07342163,0.95999026,0.95889984,0.90532475,0.91742645,0.81074733,0.84054702,0.8384684,0.78670497,0.78801097,0.77547925,0.79977579,0.76928248,0.76590735,0.71419328,0.75530177,0.72960567,0.70204618,0.69341613,0.69999036,0.71641549,0.64026375,0.67448534,0.68565525,0.68325585,0.65627125,0.66158834,0.66978638,0.67057485,0.63151571,0.65633512,0.68719888,0.64099295,0.6687559,0.69903189,0.67780646,0.62697743,0.65821402,0.64482202,0.65945672,0.65001366,0.63979885,0.66075131,0.66617816
0.01412097,0.67680839,0.68508936,0.69008679,0.676362,0.72311541,0.69922645,0.72777478,0.72258571,0.72698441,0.74052649,0.73413524,0.7503234,0.78375739,0.76680825,0.74735847,0.80650919,0.82763376,0.82895745,0.89875811,0.88061558,0.93773137,0.95212257,0.99434899,1.02677162,1.03139234,1.07964498,1.08506605,1.05026512,1.04641254,0.99055561,0.947161,0.9323135,0.87707373,0.87041666,0.84467737,0.80271403,0.82855191,0.79965535,0.82233641,0.76768602,0.77694236,0.75172765,0.76499177,0.73210656,0.75568913,0.71479582,0.72054332,0.7147398,0.71204255,0.70365644,0.6954665,0.70322608,0.70990888,0.68493407,0.70860579,0.69017343,0.72274517,0.68981021,0.66629455,0.65729822,0.69568967,0.69251525,0.6561984,0.66274071,0.66770781,0.65769806,0.63648619,0.65851752,0.64337363,0.64910189,0.66741794,0.63793825,0.68167882
0.01459882,0.66457684,0.6487724,0.65577689,0.64671769,0.65736255,0.69401125,0.66543918,0.68034098,0.69817529,0.68378761,0.71737789,0.69915986,0.72257009,0.76267768,0.72494765,0.75076371,0.78224503,0.79619898,0.8299002,0.84202904,0.87776047,0.88640976,0.91243122,0.96558136,1.03436266,1.00307407,1.03140152,1.011101,1.00527165,0.98019697,0.92793876,0.90713803,0.85392405,0.86023087,0.83180578,0.83931928,0.79115316,0.78700697,0.78338117,0.76031347,0.71994401,0.76459525,0.75491571,0.77243311,0.72058461,0.73370119,0.70552336,0.73738099,0.74601726,0.69056157,0.69373401,0.67863271,0.68280602,0.66684287,0.71562548,0.67437822,0.66416303,0.65889422,0.66208453,0.642709,0.69639632,0.67242442,0.65935291,0.67047473,0.66929071,0.64945189,0.63893836,0.65609097,0.65708831,0.64226375,0.66907735,0.6522003,0.6323903
0.01509755,0.59009542,0.59738704,0.57861288,0.60994297,0.62345313,0.62059936,0.63183647,0.63214798,0.64574469,0.64707517,0.6530915,0.68280666,0.7084438,0.68017205,0.70846844,0.70270601,0.74132036,0.76316307,0.77312434,0.81689639,0.80353729,0.83218286,0.8624028,0.91255589,0.9159276,0.93040515,0.95159854,0.93574648,0.92369779,0.93776615,0.90549856,0.86917704,0.86079617,0.82968311,0.81760327,0.80218239,0.77051931,0.76123795,0.80614206,0.73134862,0.74949256,0.75570161,0.71071799,0.75448648,0.70507195,0.71398122,0.72206859,0.665597,0.69896688,0.70773073,0.68843413,0.67101188,0.68839222,0.6798536,0.66014561,0.66529194,0.66885609,0.64787366,0.6470598,0.63297002,0.68183494,0.6380964,0.63814064,0.63793406,0.63218362,0.63064542,0.61898456,0.63607118,0.64234725,0.65244441,0.62578131,0.65537375,0.63286497
0.01564616,0.57326458,0.55050652,0.57291004,0.57322414,0.56980666,0.59903207,0.62506842,0.60888275,0.62113544,0.61482019,0.62130408,0.62654943,0.63403716,0.64828389,0.67540076,0.68464844,0.66445421,0.70550146,0.69505241,0.73048329,0.72362966,0.78895869,0.84725421,0.86138615,0.87032221,0.87864088,0.91001342,0.92415693,0.87570132,0.88446524,0.85336017,0.82979469,0.80923813,0.82016646,0.78338869,0.77691823,0.75201695,0.77122174,0.73906669,0.7465595,0.74132596,0.72284863,0.7273432,0.72764513,0.71803728,0.69578671,0.69535591,0.71765461,0.69259087,0.67977079,0.68871663,0.67918855,0.68561986,0.66966401,0.66546057,0.68729917,0.67095608,0.64396276,0.6736256,0.66128423,0.65319799,0.65885589,0.65749067,0.64053604,0.63996418,0.64089844,0.63721254,0.64879502,0.63784592,0.65512577,0.63656499,0.63850636,0.65906586
0.01617225,0.53152619,0.54383833,0.5452669,0.53752952,0.57397277,0.54969925,0.56616001,0.57196438,0.59389476,0.60237917,0.57511335,0.58938353,0.60966445,0.60986826,0.65350662,0.6498209,0.65146553,0.67656695,0.67873927,0.68800378,0.7407787,0.72027077,0.74417207,0.80520745,0.83797873,0.8354831,0.82849386,0.84425325,0.86015864,0.84854082,0.80454851,0.8325066,0.7788181,0.76753125,0.77724858,0.76725032,0.74548102,0.74686489,0.77773328,0.75273871,0.70657944,0.70369119,0.69809672,0.71845659,0.72355772,0.67995996,0.71745925,0.65662074,0.66508333,0.6744349,0.68320405,0.67041238,0.68612851,0.67324506,0.69856715,0.65144498,0.66427885,0.65744387,0.64822558,0.66438007,0.69007013,0.68051742,0.62576359,0.64891649,0.67097893,0.65634942,0.64651061,0.63341819,0.63362359,0.64450705,0.61118429,0.64789508,0.63931532
0.01670538,0.49869114,0.49393987,0.50139583,0.52937659,0.53615691,0.53192598,0.5318097,0.54932025,0.54494499,0.54685692,0.55040983,0.56590015,0.58857322,0.61072278,0.60741149,0.61826986,0.60363261,0.60826792,0.63077384,0.65758261,0.65491018,0.70078839,0.71432204,0.74943648,0.76370663,0.79450552,0.80778994,0.83738579,0.8120826,0.80351368,0.79308889,0.76417002,0.74732618,0.7651722,0.74277091,0.75652762,0.71934669,0.7296247,0.72213804,0.72889873,0.70941435,0.70685959,0.71909562,0.73229867,0.69520318,0.69525515,0.70310907,0.68271132,0.68112817,0.66746587,0.66988408,0.67358115,0.6562714,0.66547912,0.66891759,0.62866077,0.65589351,0.66871364,0.64036488,0.67761777,0.64349753,0.64383626,0.63904936,0.64802549,0.63161915,0.63645639,0.62708659,0.64919048,0.63443403,0.61869201,0.63230202,0.64326718,0.6248923
