q-vector,5 min,10 min,15 min,20 min,25 min,30 min,35 min,40 min,45 min,50 min,55 min,60 min,65 min,70 min,75 min,80 min,85 min,90 min,95 min,100 min,105 min,110 min,115 min,120 min,125 min,130 min,135 min,140 min,145 min,150 min,155 min,160 min,165 min,170 min,175 min,180 min,185 min,190 min,195 min,200 min,205 min,210 min,215 min,220 min,225 min,230 min,235 min,240 min,245 min,250 min,255 min,260 min,265 min,270 min,275 min,280 min,285 min,290 min,295 min,300 min,305 min,310 min,315 min,320 min,325 min,330 min,335 min,340 min,345 min,350 min,355 min,360 min,365 min
0.06435077,0.00385349,0.00391453,0.00389501,0.00389665,0.00386866,0.00390826,0.00390433,0.00388023,0.00390336,0.00389393,0.00389679,0.00381968,0.00385608,0.00387484,0.00390764,0.00390791,0.00386628,0.00386576,0.00386724,0.00393283,0.00389464,0.00386168,0.00389701,0.00390826,0.00387723,0.00388514,0.00383546,0.00393969,0.00390079,0.00386713,0.00387952,0.00387598,0.00378834,0.00387454,0.00385121,0.00382642,0.00388356,0.00385957,0.00384575,0.00388815,0.00386821,0.00387905,0.00382817,0.00381276,0.00386024,0.00388738,0.00382929,0.00378425,0.00386163,0.00388296,0.00389306,0.00392411,0.00382283,0.00386299,0.00392575,0.00385115,0.00388672,0.00385623,0.00389442,0.00385036,0.00386999,0.00389097,0.00381895,0.00385858,0.00388128,0.00385926,0.00386569,0.0039078,0.00384639,0.00383846,0.00383121,0.00386731,0.00519044
0.06578654,0.00315513,0.00317168,0.00315696,0.00317117,0.003146,0.00320587,0.00316679,0.00317075,0.00318349,0.00318544,0.00318305,0.00315768,0.00318773,0.00320873,0.00318019,0.00320613,0.00318161,0.0031615,0.00318236,0.00318914,0.00316638,0.00316853,0.0031944,0.00321618,0.00314615,0.0031652,0.00317358,0.00316408,0.00314832,0.00317189,0.00317028,0.00319341,0.00314664,0.00319407,0.00317273,0.00314876,0.00318834,0.00318232,0.00316802,0.00317885,0.00312075,0.00312902,0.00314578,0.0031601,0.00319232,0.00314723,0.00316795,0.00316151,0.00311971,0.00315866,0.00317081,0.00317495,0.00315696,0.00315983,0.00316908,0.00318154,0.00314182,0.00315218,0.00312889,0.00315219,0.00318784,0.00315439,0.00313341,0.00315527,0.00315621,0.00314831,0.00312918,0.00312849,0.00316615,0.00315286,0.00315567,0.00316655,0.00395034
0.06745193,0.00353412,0.00355209,0.00351892,0.00350318,0.0035495,0.00354304,0.00357987,0.00352448,0.00358389,0.00357681,0.00353087,0.00349224,0.00355974,0.00354459,0.00356137,0.00358691,0.00355025,0.00352897,0.00353175,0.00354339,0.00350715,0.00352641,0.00351977,0.00355896,0.00354123,0.00351732,0.00357847,0.00354562,0.00352806,0.00353086,0.00351518,0.0035214,0.00351791,0.00355545,0.00354559,0.00348002,0.00350237,0.00355009,0.00355162,0.00351048,0.00352313,0.00352516,0.00353013,0.00350714,0.0035138,0.00349277,0.00353374,0.00350373,0.00351814,0.00352241,0.00350689,0.00350234,0.00348174,0.00352914,0.00348207,0.00355602,0.00352478,0.00355443,0.00354718,0.00350551,0.00356943,0.00349201,0.00349936,0.00349743,0.00353088,0.0035392,0.00346518,0.00351192,0.00352715,0.00353718,0.00349753,0.00351736,0.00448605
0.06948883,0.0034672,0.00332652,0.0034478,0.00341074,0.00342676,0.00345646,0.00345597,0.00346348,0.00347131,0.00349143,0.00346711,0.00345231,0.0034606,0.00344358,0.00349888,0.00346011,0.00341849,0.0034257,0.00342834,0.00348168,0.00345867,0.00339441,0.00337101,0.00342086,0.00344372,0.0034201,0.00339323,0.00338892,0.00347495,0.00345752,0.0033666,0.00343941,0.00335082,0.00342752,0.00343232,0.00338852,0.00338849,0.00345453,0.003406,0.00343776,0.00337386,0.00343512,0.00337432,0.00344259,0.00343276,0.00341143,0.00343784,0.0034099,0.00344193,0.00344125,0.00341695,0.00342833,0.00337409,0.00336889,0.003422,0.00342902,0.00336273,0.00344776,0.0034215,0.0034228,0.00346807,0.00345935,0.0034144,0.0033576,0.0034678,0.00341317,0.00342514,0.00342944,0.00339903,0.00345445,0.0033824,0.00342812,0.00458837
0.07107822,0.00288857,0.00291679,0.00290092,0.00289362,0.00288793,0.00289306,0.0029242,0.00288022,0.00292954,0.00293622,0.0029289,0.00287045,0.00293014,0.00289631,0.0029179,0.00292526,0.00292331,0.00290466,0.00292208,0.00294762,0.00289719,0.00289357,0.00292386,0.00292597,0.00285796,0.00289449,0.00291204,0.00291333,0.00289995,0.00286632,0.0028934,0.00291961,0.00285617,0.00290695,0.00286764,0.00289769,0.00290991,0.00290358,0.00291044,0.00287986,0.00286895,0.00291139,0.00287454,0.00291653,0.00291063,0.00290977,0.00288468,0.00288796,0.0029179,0.00291352,0.0029231,0.00288964,0.00289832,0.00289932,0.00290274,0.00286644,0.00289148,0.00291717,0.00289752,0.00290636,0.00290123,0.0028958,0.00289866,0.00289968,0.00290176,0.00287379,0.00291861,0.00290337,0.00290538,0.00289351,0.00290247,0.00289919,0.00370145
0.07293509,0.00324652,0.0032346,0.00322162,0.00325232,0.00325404,0.00323704,0.00328428,0.00328799,0.00324035,0.00331716,0.00324346,0.00323773,0.00325837,0.00323844,0.00323377,0.00327903,0.00325647,0.00325384,0.00326851,0.00334115,0.00326586,0.00321507,0.00325868,0.00329363,0.00323144,0.00323626,0.00323599,0.00325815,0.00326208,0.00325133,0.00322575,0.00327233,0.00322557,0.00327451,0.00323587,0.00323769,0.0032499,0.00325215,0.0032467,0.00323708,0.00320706,0.00324115,0.00320206,0.003254,0.003255,0.00322543,0.00321216,0.0032281,0.00326215,0.00326534,0.00327898,0.00323058,0.00321564,0.00324481,0.00321047,0.00324612,0.00320714,0.00322554,0.00325999,0.00323229,0.00323596,0.003233,0.00326496,0.00324966,0.00324011,0.00324986,0.00324418,0.00321782,0.00320288,0.00324906,0.00327204,0.00321441,0.00414519
0.07497173,0.00288745,0.00286092,0.00282117,0.00287092,0.00286278,0.00291804,0.00289327,0.00284484,0.00288133,0.00289868,0.00284118,0.00285355,0.00285998,0.00287624,0.00286491,0.00289026,0.00288645,0.00288868,0.00288657,0.00291169,0.00288566,0.0028308,0.00288767,0.00285993,0.0028613,0.00287125,0.00284152,0.00286869,0.00285143,0.00285372,0.00285892,0.0028794,0.00286793,0.00288291,0.00287687,0.00287142,0.00286051,0.00286528,0.0028521,0.00287355,0.00287153,0.00286638,0.00285555,0.00285949,0.0028859,0.00285339,0.00285324,0.00283375,0.00286199,0.00283139,0.00284132,0.00291063,0.00280772,0.00286597,0.00284578,0.00286854,0.00286944,0.00283904,0.00283711,0.00283488,0.00284714,0.00284015,0.0028456,0.00287394,0.00285232,0.00285752,0.00284288,0.00286437,0.0028382,0.0029,0.00288071,0.00284961,0.00371991
0.07666089,0.00284711,0.00285508,0.00288386,0.00289359,0.0028809,0.00287984,0.00289065,0.00288161,0.00284964,0.00287788,0.0028592,0.00284446,0.00288105,0.00289344,0.00286775,0.00287637,0.00287328,0.00291248,0.00285039,0.00287203,0.00288333,0.00282108,0.00287367,0.0028565,0.00288282,0.00283887,0.00285912,0.00287633,0.00289176,0.00287496,0.00284992,0.00285799,0.00284946,0.00287088,0.00285699,0.00282062,0.00287326,0.00286622,0.00289143,0.00287571,0.00284702,0.0028584,0.0028592,0.00285591,0.00288806,0.00285268,0.00287374,0.0028821,0.00286049,0.00283879,0.00285066,0.00284502,0.00285798,0.00286226,0.00287979,0.00283925,0.00284865,0.00285868,0.00290721,0.00284896,0.00286355,0.00284773,0.00285048,0.002842,0.00285,0.00281867,0.0028512,0.00283747,0.00284471,0.0028658,0.00288067,0.00284598,0.0036726
0.07863461,0.00298093,0.00298741,0.00295879,0.00301207,0.00300841,0.00299827,0.00299381,0.00302178,0.002993,0.00301045,0.00298782,0.00293698,0.00299815,0.00297582,0.00301597,0.00296824,0.0029782,0.00301258,0.00300749,0.0030267,0.00300144,0.00296813,0.00301191,0.00299058,0.00296531,0.00300452,0.00300198,0.00298975,0.0029979,0.00298573,0.00297809,0.00299943,0.00295318,0.00295804,0.00296314,0.00294521,0.00297703,0.00295962,0.00297013,0.002971,0.00293659,0.00300065,0.00296151,0.00297461,0.00295877,0.00298051,0.00299157,0.002974,0.00297287,0.00299037,0.00297835,0.00297628,0.00292805,0.00297418,0.00297793,0.00298141,0.00301335,0.00296206,0.00302109,0.00298084,0.00297902,0.00299431,0.00295645,0.00296527,0.00298092,0.00295768,0.00294465,0.0029642,0.00295474,0.00297852,0.00298109,0.00294578,0.00379828
0.08065245,0.00254541,0.00254824,0.00256184,0.00259524,0.00258186,0.00259149,0.00257898,0.00257068,0.00258357,0.00258264,0.00257751,0.0025424,0.00258579,0.00254825,0.00256347,0.00257651,0.00258008,0.00254644,0.00260888,0.00258969,0.00257154,0.0025441,0.00258161,0.00259639,0.00254669,0.00256485,0.0025805,0.0025579,0.00257487,0.00254386,0.0025588,0.00257912,0.00252777,0.00255826,0.00254852,0.00256263,0.00254245,0.00255548,0.0025669,0.00255103,0.00253,0.00256519,0.00255392,0.00256057,0.00255557,0.0025685,0.00257433,0.00255653,0.0025636,0.00254104,0.00254476,0.00257309,0.00255174,0.00256437,0.00256981,0.00254057,0.00255965,0.0025652,0.00255544,0.00254142,0.00255575,0.00254575,0.00255875,0.00257078,0.00256087,0.00255007,0.00256801,0.00253033,0.00255491,0.00256209,0.00257278,0.0025458,0.00327052
0.08248929,0.00273773,0.00271255,0.00271346,0.00272893,0.00270542,0.00271038,0.0027511,0.00273858,0.0027571,0.00275503,0.00272991,0.00273797,0.00273802,0.00273888,0.00275289,0.0027637,0.00274214,0.00275324,0.00276248,0.00276995,0.00275054,0.00270313,0.00274271,0.00270163,0.00270626,0.00271858,0.00272092,0.00272414,0.00273224,0.00274865,0.0027379,0.00273459,0.00274886,0.00274327,0.00271117,0.00271311,0.00273956,0.00273878,0.00270911,0.00271131,0.00273016,0.00273213,0.0027158,0.00273962,0.00273847,0.00274523,0.00271836,0.00274847,0.00275421,0.00272428,0.00272605,0.00273311,0.00270799,0.0027087,0.00274723,0.00271253,0.00271837,0.00273141,0.00275065,0.00273938,0.00272207,0.00272622,0.00270221,0.00271641,0.00272705,0.00273716,0.00272894,0.00271498,0.00272931,0.00274565,0.00272101,0.00272329,0.00348594
0.0846544,0.00275235,0.00276292,0.00274672,0.0027518,0.00275857,0.00274347,0.00276331,0.00278927,0.00275879,0.00277244,0.00277649,0.00273674,0.00275337,0.00277186,0.00277284,0.0027719,0.00279164,0.00279962,0.00275355,0.00275528,0.0027387,0.00270637,0.00278657,0.00280612,0.00271958,0.00275044,0.00275568,0.00272828,0.00278913,0.00274673,0.00274554,0.00275693,0.00272597,0.00271078,0.00273745,0.00274466,0.00275815,0.00272144,0.00275524,0.00276919,0.00273699,0.00276336,0.00276354,0.00276802,0.0027461,0.00275061,0.00277028,0.0027094,0.00274275,0.00276035,0.00276846,0.00272868,0.00271462,0.00275172,0.00272857,0.0027476,0.00273005,0.00275726,0.00273544,0.00270962,0.00275102,0.00275408,0.00272605,0.00273929,0.0027366,0.00269892,0.0027516,0.00272998,0.0027243,0.00272544,0.00276201,0.0027604,0.00362473
0.0866059,0.00233988,0.00233813,0.00232385,0.00234351,0.0023315,0.00234324,0.00235348,0.0023383,0.00235048,0.00236852,0.00234352,0.00234116,0.00234647,0.00234748,0.0023237,0.00233803,0.00233155,0.00234336,0.00235641,0.00235186,0.00234693,0.00231681,0.00233993,0.00234013,0.00230014,0.00232302,0.00230141,0.00232408,0.00234875,0.00234019,0.0023294,0.00234233,0.0023238,0.00233827,0.00231726,0.0023223,0.00232081,0.0023293,0.0023391,0.00233879,0.00232505,0.00234185,0.00232279,0.00235095,0.00234883,0.00234022,0.00232858,0.00233293,0.00234812,0.00234008,0.00234212,0.00233745,0.00232667,0.00232305,0.00232253,0.00233201,0.00232454,0.00234999,0.00233981,0.00233203,0.00236049,0.00231536,0.00231562,0.00231344,0.00234242,0.00231238,0.00232257,0.00230759,0.00233255,0.00233247,0.00234118,0.00233085,0.00298126
0.08871885,0.00257654,0.00256429,0.00258968,0.00257908,0.00254787,0.00259405,0.00261037,0.00260138,0.00258207,0.00260158,0.00257287,0.00257211,0.00257638,0.00260806,0.00262357,0.00258739,0.00258095,0.00257634,0.00259325,0.00261823,0.00259216,0.00255507,0.00257873,0.00258545,0.00255497,0.00257035,0.00258901,0.00258589,0.00256734,0.00256832,0.00258458,0.00258053,0.00257074,0.00258894,0.0025834,0.00255016,0.00257915,0.00256854,0.00259169,0.0026076,0.00255818,0.00258706,0.00257352,0.00257125,0.0025784,0.00256093,0.00256759,0.00256125,0.00257602,0.00259997,0.00257061,0.00257984,0.00257598,0.0025517,0.00258252,0.00258518,0.00258106,0.00258008,0.00257712,0.00255373,0.00259751,0.00259755,0.00255713,0.00255735,0.00258327,0.00256796,0.00256308,0.00258188,0.00254602,0.00257722,0.00257854,0.00257337,0.00325994
0.09085082,0.00225995,0.00226789,0.00228206,0.00226314,0.00225698,0.00224281,0.00226722,0.00228179,0.00227355,0.00227341,0.00226358,0.00225708,0.00226724,0.00227959,0.00227122,0.00225704,0.00225911,0.00226217,0.00228649,0.00228878,0.00225779,0.0022438,0.00227355,0.0022585,0.00226016,0.00226535,0.00223111,0.00226607,0.00226973,0.00227379,0.00226139,0.00225638,0.0022369,0.00225836,0.0022328,0.00225647,0.0022866,0.00226015,0.00225511,0.00227387,0.00223439,0.00227625,0.00224305,0.00226224,0.0022586,0.00225488,0.00225817,0.00223966,0.00226082,0.0022749,0.00227497,0.00224898,0.00224644,0.00225474,0.00228298,0.00224466,0.00225277,0.00227641,0.00223916,0.00225196,0.00226395,0.00225768,0.00225391,0.00226341,0.00228072,0.0022527,0.00225461,0.00223841,0.0022631,0.00224833,0.00225998,0.00226861,0.00287982
0.09286153,0.00235898,0.00234776,0.00236836,0.00236923,0.00238183,0.00239207,0.00237688,0.00238067,0.00237326,0.00239175,0.0023547,0.00233778,0.00237014,0.00236916,0.00239205,0.00237411,0.00237237,0.00236292,0.00240362,0.00237932,0.00235543,0.00234801,0.00235893,0.00238695,0.00236775,0.0023371,0.00235803,0.00237789,0.00237338,0.00238614,0.0023608,0.00236895,0.0023572,0.00238105,0.00236422,0.00233898,0.00234579,0.00233688,0.00236509,0.00235024,0.00235816,0.00235437,0.00238722,0.0023689,0.00240117,0.00237297,0.00240843,0.00234702,0.00237523,0.00236121,0.00236198,0.00237572,0.00234294,0.00236401,0.00237866,0.0023536,0.00236572,0.00235944,0.00235437,0.00233657,0.00236339,0.00235714,0.00235886,0.00236284,0.0023513,0.00233834,0.00235839,0.00235772,0.00236256,0.00235628,0.00234852,0.00235511,0.00298097
0.09525239,0.00237184,0.00234945,0.002333,0.00234078,0.00237581,0.0023472,0.0023835,0.00236404,0.00238782,0.00237557,0.00235804,0.00237942,0.00237428,0.0023539,0.00238103,0.00237901,0.00236555,0.00239952,0.0023633,0.00236859,0.00236527,0.00234517,0.00238439,0.00235287,0.00236729,0.00237088,0.00236208,0.00236144,0.00239074,0.0023854,0.0023645,0.00236327,0.0023454,0.00237512,0.00237948,0.00236077,0.00236851,0.00236042,0.00236452,0.00237495,0.00235758,0.00235879,0.00235994,0.00235283,0.00235917,0.00236201,0.00237945,0.00236516,0.00237391,0.00238255,0.00236458,0.00236093,0.00233533,0.00236274,0.00237827,0.00236499,0.0023659,0.00236677,0.00235679,0.00235228,0.00237828,0.00234887,0.00233412,0.00236752,0.00236058,0.00235306,0.00236079,0.00236667,0.00234544,0.00236087,0.00233769,0.00239126,0.00302294
0.09727187,0.0020964,0.00209723,0.00210167,0.00209887,0.00211551,0.00213246,0.00211827,0.00211183,0.00210986,0.0020999,0.00211682,0.00210526,0.00211877,0.00211888,0.00212669,0.00213459,0.00211195,0.00214212,0.00212444,0.00213471,0.00212906,0.0021043,0.00213536,0.00213609,0.00211374,0.00211248,0.0021082,0.00211303,0.00211994,0.00212085,0.00209215,0.00211023,0.00209762,0.00212448,0.00212622,0.00210253,0.00210785,0.00209463,0.00209275,0.00212282,0.00210761,0.00214515,0.00210946,0.0021119,0.00211504,0.00210358,0.00210474,0.00210083,0.00214006,0.00210228,0.00211657,0.0021113,0.00211587,0.0021076,0.0021296,0.00211337,0.0021077,0.00211111,0.00211017,0.00210154,0.00212512,0.0021184,0.00211057,0.00211121,0.00212801,0.00210735,0.00210508,0.00211049,0.00210007,0.00212084,0.00210253,0.00210504,0.00267806
0.09955427,0.00228829,0.00226396,0.00228694,0.00228715,0.00227119,0.0022697,0.00230403,0.00227101,0.00229063,0.00229731,0.00227402,0.00228802,0.00230524,0.00227706,0.00228884,0.00230566,0.00230348,0.00230101,0.00228662,0.00229148,0.00225889,0.00227371,0.00228295,0.00230697,0.00227104,0.00228728,0.00228289,0.00227661,0.0023067,0.00228955,0.00227904,0.0022825,0.00226089,0.00229838,0.00227795,0.00227059,0.00227036,0.00229102,0.00226211,0.00230101,0.00226915,0.00229114,0.00229423,0.00227248,0.00229524,0.00229653,0.00229669,0.00229206,0.00226597,0.00230498,0.00227896,0.00230128,0.00225178,0.00226489,0.00228856,0.00229054,0.00226858,0.00228847,0.00227372,0.0022696,0.00230247,0.00226994,0.00227125,0.00229354,0.00229157,0.00228235,0.00228146,0.00228457,0.00229604,0.00227944,0.00227054,0.0022956,0.00294209
0.1018669,0.00195193,0.00196338,0.00196407,0.00196198,0.00194981,0.00194633,0.00196366,0.00195398,0.00195672,0.00196294,0.00194732,0.00193472,0.00195385,0.00196198,0.00195009,0.00195247,0.00195663,0.00196427,0.00196524,0.00196639,0.00194992,0.00193937,0.00194124,0.00194755,0.00194936,0.0019582,0.00194666,0.00195233,0.00196024,0.00196997,0.00195122,0.00194607,0.00196025,0.00194899,0.00195281,0.00194444,0.00194315,0.00195173,0.0019424,0.001951,0.00193986,0.00195691,0.00194022,0.00194665,0.00196733,0.00194471,0.00195736,0.00194636,0.00196852,0.00195014,0.00195812,0.00193937,0.00192968,0.00193942,0.00193677,0.00194618,0.00193779,0.00195775,0.00195268,0.00193556,0.00196362,0.00194387,0.00193645,0.00194082,0.00195182,0.00194015,0.00194745,0.00195149,0.00194141,0.0019443,0.00194694,0.00195354,0.0024642
0.10424991,0.00212851,0.00210372,0.00212368,0.00213516,0.00213015,0.00213561,0.00214512,0.00213014,0.00211377,0.0021434,0.00210281,0.00211021,0.00211806,0.0021338,0.00212711,0.00211541,0.00214215,0.0021338,0.00214145,0.00214307,0.00212122,0.00211725,0.00212539,0.00213816,0.0021162,0.00212501,0.00212254,0.00212741,0.00213746,0.0021304,0.00214567,0.00212331,0.0021151,0.00213657,0.0021162,0.0021224,0.00213155,0.00211456,0.00211716,0.00213786,0.00210633,0.0021401,0.00211883,0.00212404,0.00213515,0.00212291,0.00212182,0.0021283,0.00213098,0.00212824,0.00215326,0.00214036,0.00212213,0.00212419,0.002126,0.0021207,0.00210106,0.00211007,0.00210208,0.00211328,0.00215808,0.002123,0.00211498,0.00212134,0.0021319,0.00211915,0.00212657,0.00212237,0.0021295,0.00213734,0.00211926,0.00212129,0.00272097
0.10666829,0.00198941,0.00197282,0.00197974,0.00198455,0.00197866,0.00198154,0.0019951,0.00196381,0.00197946,0.00200412,0.00198746,0.00196822,0.00197077,0.00199267,0.00196996,0.00197435,0.00198482,0.00197693,0.00199673,0.00199483,0.00198224,0.00196991,0.00197985,0.00201001,0.00196582,0.00197728,0.00196719,0.001981,0.00198675,0.0020025,0.0019931,0.00199558,0.00197015,0.00197414,0.0019658,0.00197453,0.00199827,0.00197898,0.00196946,0.00197182,0.00195054,0.00196688,0.00197528,0.00197982,0.00196129,0.00196166,0.00197595,0.00198296,0.00198111,0.00199281,0.00198725,0.00198157,0.00198317,0.00196778,0.00199713,0.001987,0.00199535,0.00198028,0.00197046,0.00197597,0.00198755,0.00197377,0.00199658,0.00198628,0.00198418,0.00195087,0.00196661,0.00197503,0.00197203,0.00196447,0.00196557,0.00197167,0.00250816
0.10886964,0.00196168,0.00196124,0.00196149,0.0019739,0.0019739,0.00195537,0.0019795,0.00196207,0.00197779,0.00198448,0.00195439,0.00196578,0.00197313,0.00196418,0.00198265,0.00197769,0.00199162,0.00198674,0.00199228,0.00197919,0.00196564,0.00195587,0.00196711,0.00197552,0.00196495,0.00196682,0.00197182,0.00196268,0.00197785,0.0019841,0.00196169,0.00197879,0.00196546,0.00197644,0.00196018,0.00197242,0.00197721,0.00195817,0.00195088,0.00196676,0.00194826,0.00196516,0.00195887,0.00197627,0.0019672,0.00196321,0.00196313,0.00195995,0.00196959,0.00197863,0.00198054,0.00197012,0.00196167,0.00195321,0.00196761,0.00197482,0.00197724,0.00196725,0.00198411,0.00196663,0.00198495,0.00197059,0.00196966,0.00197094,0.00197724,0.00197036,0.00195207,0.00196861,0.00196463,0.00196782,0.00195585,0.00195562,0.00247521
0.11146922,0.00187775,0.00189291,0.00187501,0.00188636,0.00189081,0.0018841,0.00188993,0.00187666,0.0018818,0.0018912,0.00188456,0.00188829,0.00190047,0.00188952,0.00187246,0.00187709,0.00189437,0.00191389,0.00189363,0.00188609,0.00189021,0.00186579,0.00188609,0.00188527,0.00186745,0.00187264,0.00188152,0.00187488,0.00189097,0.00189617,0.00188361,0.00188011,0.00187501,0.00188742,0.00188547,0.00187245,0.00190231,0.00188475,0.0018814,0.00189288,0.00187711,0.00189438,0.00187902,0.00188685,0.00188282,0.00188911,0.00187896,0.00189463,0.00188512,0.00189063,0.00187137,0.0018771,0.00188367,0.00188923,0.00188145,0.00186904,0.00187534,0.00188377,0.00188566,0.00189026,0.00189806,0.00188122,0.00188194,0.00186631,0.00188502,0.00188142,0.00187951,0.00187197,0.00188409,0.00188428,0.00187948,0.0018714,0.00243923
0.11377245,0.00189857,0.00188281,0.00188481,0.00189395,0.00188486,0.00190133,0.00191149,0.00190314,0.00190226,0.00190184,0.00189334,0.00189487,0.0019043,0.00191389,0.00191379,0.00190577,0.00189291,0.00190771,0.00188875,0.00191437,0.00189693,0.0018718,0.00190601,0.00188633,0.00188188,0.00189712,0.00189262,0.00189397,0.00190273,0.00190962,0.00188198,0.00190562,0.00189093,0.00189659,0.00188819,0.00188766,0.00190538,0.00190597,0.00188682,0.00189746,0.00188986,0.00188938,0.00189066,0.00190039,0.00188805,0.00189244,0.00189206,0.00189803,0.00191103,0.00189387,0.00190704,0.00189502,0.00189127,0.00189339,0.00190235,0.00188542,0.00190233,0.001883,0.00189352,0.00189897,0.00190371,0.00189652,0.00188282,0.00190411,0.00188939,0.00188284,0.00189385,0.00188534,0.00189553,0.00188897,0.00188256,0.0018838,0.00238502
0.11644029,0.00186147,0.00185363,0.00185574,0.00185027,0.00185705,0.00185976,0.00186019,0.00186402,0.00185538,0.00186845,0.00184748,0.00186459,0.0018682,0.00187117,0.00186971,0.00186647,0.00186328,0.00187254,0.00185798,0.00186201,0.00188205,0.00184666,0.00185379,0.00185471,0.00184904,0.00186317,0.00185684,0.00185286,0.00186056,0.00185696,0.00185592,0.00184928,0.00184192,0.00186477,0.00185655,0.00186382,0.00185913,0.00186476,0.00185056,0.00186021,0.00185055,0.00187113,0.00185903,0.00186357,0.00187187,0.00184429,0.00186505,0.00185571,0.00187489,0.00186076,0.00184603,0.00186529,0.00185533,0.00185909,0.00184449,0.00185676,0.00186432,0.00186037,0.00186724,0.00184025,0.00186443,0.00185386,0.00184277,0.00185118,0.00185119,0.00184737,0.00185149,0.00186238,0.00186395,0.00185947,0.00184616,0.0018534,0.0023836
0.11881245,0.0017292,0.00171886,0.00171772,0.00172738,0.00172601,0.00172513,0.00174453,0.00173297,0.00172364,0.00174349,0.00172854,0.00172504,0.00173027,0.00173703,0.00173263,0.00174305,0.00173078,0.00173757,0.00173948,0.00174067,0.00172526,0.00172302,0.00173846,0.0017382,0.00171692,0.00172234,0.00172783,0.00173034,0.00173311,0.00173275,0.00171688,0.0017317,0.00172674,0.00173317,0.00172912,0.00173566,0.00173642,0.00172906,0.00172251,0.0017299,0.00172595,0.00173246,0.00172022,0.00173064,0.00173137,0.00173388,0.00173439,0.00172183,0.00173752,0.00173446,0.00173262,0.00172791,0.00171836,0.00172755,0.00173261,0.00173371,0.00172741,0.00173106,0.00172582,0.00172541,0.00174172,0.00172385,0.00172587,0.00173351,0.00173807,0.00172173,0.00173393,0.00171158,0.00172827,0.00173235,0.0017354,0.0017338,0.0021791
0.12151997,0.00183777,0.001826,0.00182812,0.00183414,0.00183645,0.0018369,0.00184793,0.00184613,0.00185499,0.00185318,0.00182856,0.00183381,0.00183588,0.00183599,0.00182878,0.00182861,0.00183714,0.00185698,0.00184063,0.00184479,0.00181889,0.0018084,0.00183438,0.00185876,0.00182299,0.00181089,0.00182848,0.00184814,0.0018482,0.00183202,0.00182996,0.0018322,0.00182104,0.00183329,0.0018377,0.00183695,0.00183208,0.00183867,0.00183022,0.00183446,0.00181378,0.00183023,0.00182278,0.00183026,0.00182707,0.00181401,0.0018446,0.00182009,0.00185011,0.00182769,0.0018348,0.00183485,0.00182419,0.00181186,0.00185298,0.00183409,0.00182155,0.00183622,0.0018339,0.00182422,0.00184162,0.0018252,0.00181991,0.00182122,0.00182995,0.00182653,0.00182441,0.00183619,0.00184248,0.00183925,0.00184003,0.00182775,0.00234167
0.12405541,0.00158749,0.00159952,0.00158578,0.00159666,0.00158944,0.00160207,0.00160538,0.00159237,0.00159109,0.00159847,0.00159467,0.00159334,0.00157912,0.00160688,0.00160083,0.00160792,0.00159878,0.00160443,0.00159855,0.00160451,0.00159623,0.00159019,0.00159153,0.00160184,0.00158641,0.00159037,0.00158433,0.00159344,0.00159851,0.00159885,0.00160138,0.00160122,0.00158122,0.00159168,0.00159252,0.00158888,0.00158897,0.00159629,0.00158597,0.00159289,0.00159217,0.00159675,0.00160158,0.0015969,0.00159925,0.00159156,0.00158792,0.00159225,0.00159456,0.00160533,0.00159486,0.00159313,0.00159803,0.00159811,0.00159613,0.00158993,0.00159947,0.00159152,0.00158383,0.00156965,0.00160027,0.0015899,0.00159134,0.00159048,0.00159606,0.00157852,0.00159866,0.00159858,0.00159319,0.001592,0.00158102,0.00158911,0.00203465
0.12696533,0.00174998,0.00177779,0.00177572,0.00178379,0.0017734,0.001773,0.00178026,0.00177179,0.00178392,0.00179086,0.00177626,0.00175899,0.00176312,0.00178376,0.00177438,0.00178918,0.00178214,0.00178277,0.00178422,0.00178504,0.00177489,0.00176982,0.00176386,0.00178482,0.00177242,0.00176574,0.00177078,0.00176788,0.00176663,0.00178442,0.00177408,0.00179036,0.00177439,0.00177306,0.00175741,0.00177375,0.00176921,0.00176669,0.00176621,0.00176893,0.00176073,0.00176742,0.00177433,0.00176689,0.00178615,0.00176937,0.00176954,0.00177501,0.00177706,0.00180611,0.00177149,0.00178064,0.00177562,0.00176328,0.00177051,0.00176427,0.00176447,0.0017843,0.00177324,0.00176348,0.00180109,0.00176401,0.00177021,0.00176796,0.0017741,0.00177998,0.00178266,0.00176557,0.00178521,0.00177197,0.00176983,0.00176813,0.00229538
